"vOTU_id","checkv_quality","final_strategy","MQ_or_better","BS","SA","IA","DA"
"vOTU0691","Low-quality","virulent",0,2134.76082847175,148.019202466658,0,0
"vOTU0692","Low-quality","virulent",0,322.630671431842,148.218502493738,0,0
"vOTU0089","Low-quality","virulent",0,1176.6931458756,217.795608500742,0,0
"vOTU0693","Low-quality","virulent",0,7158.49518937589,556.287411384329,0,359.300032067263
"vOTU0694","Low-quality","virulent",0,455.758625445697,296.936527772176,0,0
"vOTU0695","Low-quality","virulent",0,974.809418743649,223.153853577643,0,0
"vOTU0696","Low-quality","virulent",0,450.572597433666,74.4726678649438,0,0
"vOTU0698","Low-quality","virulent",0,1709.68749239244,1718.39169366965,0,0
"vOTU0699","Low-quality","virulent",0,1543.15024807137,709.890657029429,0,0
"vOTU0701","Low-quality","virulent",0,939.874448226243,672.985144314354,0,12.4906247078556
"vOTU0702","Low-quality","virulent",0,728.107115709676,0,0,0
"vOTU0090","Low-quality","virulent",0,880.952138742048,896.810928566313,0,0
"vOTU0703","Low-quality","virulent",0,676.798035322202,112.278488871001,0,0
"vOTU0704","Not-determined","virulent",0,342.693219988953,0,0,0
"vOTU0705","Low-quality","virulent",0,618.624568437166,0,0,0
"vOTU0706","Low-quality","virulent",0,1299.20751498303,149.985099723033,0,0
"vOTU0707","Low-quality","virulent",0,676.506987865761,375.026566213599,0,0
"vOTU0709","Low-quality","virulent",0,960.481964749844,75.082038374718,0,0
"vOTU0710","Low-quality","virulent",0,3987.80770869779,150.292221778337,0,0
"vOTU0711","Low-quality","virulent",0,751.59380415599,225.438343317857,0,0
"vOTU0091","Low-quality","virulent",0,563.663361385749,231.741636682201,43.9180522921373,0
"vOTU0712","Low-quality","virulent",0,555.970773141514,0,0,0
"vOTU0713","Low-quality","virulent",0,1110.64164776103,225.784959006486,0,75.4304047308526
"vOTU0714","Not-determined","virulent",0,618.54139832485,112.931095547607,0,0
"vOTU0715","Low-quality","virulent",0,553.651693202835,150.755171256086,0,0
"vOTU0716","Not-determined","virulent",0,345.039599857871,0,0,0
"vOTU0717","Low-quality","virulent",0,412.505660995106,452.497861835952,0,0
"vOTU0718","Low-quality","virulent",0,793.157168973303,226.287676896628,0,0
"vOTU0719","Low-quality","virulent",0,679.927268853499,5441.15337694962,0,0
"vOTU0720","Low-quality","virulent",0,528.8082293825,0,0,0
"vOTU0092","Low-quality","virulent",0,1654.46157908154,379.344538210554,0,0
"vOTU0721","Low-quality","virulent",0,750.387717685752,227.104443830671,0,0
"vOTU0722","Low-quality","virulent",0,1119.01419361803,302.858059288036,81.7885627667122,278.242217985562
"vOTU0723","Low-quality","virulent",0,1464.67409391012,227.534769151793,0,405.412632997448
"vOTU0724","Low-quality","virulent",0,437.163298336829,227.691499724043,0,0
"vOTU0726","Low-quality","virulent",0,733.384654813586,0,54.7610923477149,228.635188947479
"vOTU0727","Low-quality","virulent",0,485.527869128343,304.165240826201,0,0
"vOTU0728","Low-quality","virulent",0,635.250441667397,76.0806941412555,0,0
"vOTU0729","Low-quality","virulent",0,567.40687929991,76.0938217644789,0,0
"vOTU0731","Low-quality","virulent",0,564.301829815682,76.1333132677339,0,0
"vOTU0093","Low-quality","virulent",0,3665.64048893504,1445.69851834988,35.5937817679183,0
"vOTU0732","Low-quality","virulent",0,463.039965048113,381.259897419128,0,0
"vOTU0733","Low-quality","virulent",0,1139.86067441246,190.79497590561,0,0
"vOTU0735","Low-quality","virulent",0,718.431962909157,305.74877768434,0,0
"vOTU0736","Low-quality","virulent",0,635.806818559957,76.5567627219463,0,0
"vOTU0737","Low-quality","virulent",0,383.051145480995,76.5967100602444,0,0
"vOTU0738","Low-quality","virulent",0,2830.15860107592,268.415397749263,0,0
"vOTU0739","Low-quality","virulent",0,703.810225734082,230.110418200526,0,0
"vOTU0020","Low-quality","virulent",0,1126.66955904254,155.84638007055,0,0
"vOTU0094","Low-quality","virulent",0,547.002638200674,197.991098884133,0,0
"vOTU0740","Low-quality","virulent",0,717.634224912557,0,0,0
"vOTU0741","Low-quality","virulent",0,608.549504015901,76.7837174516563,0,0
"vOTU0742","Low-quality","virulent",0,452.949920419298,0,0,0
"vOTU0743","Low-quality","virulent",0,587.390715854472,0,0,25.7012275868774
"vOTU0744","Low-quality","virulent",0,479.27124762732,76.9446293518936,0,0
"vOTU0745","Low-quality","virulent",0,1209.95100426074,269.824929165066,0,0
"vOTU0746","Low-quality","virulent",0,616.486737025671,231.400016008412,0,0
"vOTU0747","Low-quality","virulent",0,959.84289711161,77.1873785528353,0,0
"vOTU0748","Low-quality","virulent",0,679.07445162978,270.203208348619,0,0
"vOTU0280","Low-quality","virulent",0,1253.06320269703,154.925550682353,0,0
"vOTU0749","Low-quality","virulent",0,2984.49165006878,463.368164365702,55.6156570142038,77.4011486723869
"vOTU0750","Low-quality","virulent",0,2096.41861573925,154.700104042412,0,51.6823187697042
"vOTU0751","Low-quality","virulent",0,694.201105688441,154.700104042412,0,0
"vOTU0752","Low-quality","virulent",0,647.689454744993,348.136324511465,0,206.765555372516
"vOTU0753","Low-quality","virulent",0,2264.71952183973,309.508948173344,0,25.8502181222597
"vOTU0754","Low-quality","virulent",0,3379.58947099956,1664.78084906361,0,530.302568806618
"vOTU0755","Low-quality","virulent",0,674.308037207464,0,0,0
"vOTU0756","Low-quality","virulent",0,743.045067089876,0,0,0
"vOTU0757","Low-quality","virulent",0,435.43240126738,77.7049068217331,0,0
"vOTU0759","Low-quality","virulent",0,747.958479292835,388.661636083154,0,12.9844291802828
"vOTU0760","Low-quality","virulent",0,941.252747162472,350.042609620586,0,0
"vOTU0761","Low-quality","virulent",0,444.73376792912,0,0,0
"vOTU0762","Low-quality","virulent",0,399.848152602274,155.739407940374,0,0
"vOTU0763","Low-quality","virulent",0,1505.64028773367,155.932466861492,0,0
"vOTU0764","Low-quality","virulent",0,534.239117875054,117.302374683746,0,0
"vOTU0765","Low-quality","virulent",0,557.034343909208,0,0,0
"vOTU0096","Low-quality","virulent",0,807.512905598961,76.3621552397246,0,0
"vOTU0766","Low-quality","temperate",0,522.2956500632,117.364928458077,0,0
"vOTU0767","Low-quality","virulent",0,1632.10020382636,391.355259075132,0,0
"vOTU0768","Low-quality","virulent",0,587.136459787773,156.542176052443,56.366843171035,183.041802802355
"vOTU0769","Low-quality","virulent",0,816.920979275119,313.41847919138,0,78.5302689002978
"vOTU0770","Low-quality","virulent",0,2011.41147457967,588.60196229354,0,0
"vOTU0771","Low-quality","virulent",0,534.390957258777,235.44088716079,0,0
"vOTU0773","Low-quality","virulent",0,1096.82227447065,0,0,0
"vOTU0775","Low-quality","virulent",0,989.076041110636,472.143329754043,56.6689478749346,0
"vOTU0776","Low-quality","virulent",0,1374.06013670051,196.761571188614,56.6790537378895,26.2936856394926
"vOTU0777","Low-quality","virulent",0,868.167694062523,275.51541195611,0,0
"vOTU0778","Low-quality","virulent",0,572.920458538138,39.3593323933283,113.37838449295,0
"vOTU0779","Low-quality","virulent",0,522.796012963691,78.8455253831703,0,0
"vOTU0780","Low-quality","virulent",0,657.16356117603,0,0,0
"vOTU0781","Low-quality","virulent",0,1121.12808066578,236.875958119421,0,0
"vOTU0782","Low-quality","virulent",0,1444.23509872936,157.97395818254,0,0
"vOTU0783","Low-quality","virulent",0,841.902428783235,316.231428721242,0,0
"vOTU0097","Low-quality","virulent",0,1422.18734909944,359.033231619189,18.4684002789652,0
"vOTU0784","Low-quality","virulent",0,698.938134935628,79.0578571803104,0,0
"vOTU0785","Low-quality","virulent",0,697.298389433076,79.0720349281888,0,0
"vOTU0786","Low-quality","virulent",0,1300.2033033076,79.1288311225142,0,0
"vOTU0787","Low-quality","virulent",0,445.17845239419,237.386610521409,0,0
"vOTU0788","Low-quality","virulent",0,555.005568408675,158.343048242843,0,0
"vOTU0789","Low-quality","virulent",0,1734.26270264014,158.371567754013,0,0
"vOTU0790","Low-quality","virulent",0,979.74152624563,396.071149503753,0,132.319725312545
"vOTU0791","Low-quality","virulent",0,1054.58743683013,475.542006013413,0,0
"vOTU0792","Low-quality","virulent",0,452.97714844454,0,0,0
"vOTU0098","Not-determined","virulent",0,2602.83095546838,1419.58029932519,0,0
"vOTU0794","Low-quality","virulent",0,418.190110472729,0,0,1909.18105432954
"vOTU0795","Low-quality","virulent",0,581.528229606163,79.4142179405356,0,0
"vOTU0796","Low-quality","virulent",0,602.912056437486,79.4285320129129,0,0
"vOTU0798","Low-quality","virulent",0,1289.63305314558,158.914426818849,0,0
"vOTU0799","Low-quality","virulent",0,447.509852055558,79.5433002003662,0,0
"vOTU0800","Not-determined","virulent",0,1025.21146554024,238.759323672176,0,0
"vOTU0801","Low-quality","virulent",0,622.216079189279,398.14803194274,0,0
"vOTU0099","Low-quality","virulent",0,528.756313975216,77.5680072039227,0,0
"vOTU0802","Low-quality","virulent",0,713.268800685931,0,0,0
"vOTU0803","Low-quality","virulent",0,564.264151597653,79.7305120785263,0,0
"vOTU0804","Low-quality","virulent",0,831.717589401047,319.095137826215,0,0
"vOTU0805","Low-quality","virulent",0,1849.32699508732,558.619135433318,0,0
"vOTU0806","Low-quality","virulent",0,1362.94314491542,159.605485524408,0,0
"vOTU0807","Low-quality","virulent",0,587.936642554246,0,0,0
"vOTU0808","Not-determined","virulent",0,359.888221264411,239.40821976633,0,0
"vOTU0809","Low-quality","virulent",0,1053.51279269301,79.8460896926914,143.752717584259,0
"vOTU0100","Low-quality","virulent",0,628.010687121139,78.6484640599696,0,0
"vOTU0810","Low-quality","virulent",0,1355.2629722672,0,0,0
"vOTU0811","Low-quality","virulent",0,671.472823205786,399.955694797238,0,133.617472576976
"vOTU0812","Low-quality","virulent",0,428.599461221506,0,0,0
"vOTU0813","Low-quality","virulent",0,491.193072035306,0,0,0
"vOTU0814","Low-quality","virulent",0,1872.14556627691,320.371859359172,0,240.817641504987
"vOTU0815","Low-quality","virulent",0,1308.53215489522,80.1804681274802,0,0
"vOTU0816","Low-quality","virulent",0,794.930633800526,200.487605171083,0,0
"vOTU0817","Low-quality","virulent",0,590.826815941382,240.585113424878,0,13.3958069515573
"vOTU0818","Low-quality","virulent",0,419.178756234342,80.2389172563539,0,0
"vOTU0819","Low-quality","virulent",0,959.427789568326,722.93989366596,0,80.5067173776661
"vOTU0820","Low-quality","virulent",0,617.353288103672,0,0,0
"vOTU0821","Low-quality","virulent",0,450.534799373977,0,0,0
"vOTU0822","Low-quality","virulent",0,657.075213903985,0,0,0
"vOTU0823","Low-quality","virulent",0,1882.49188031232,241.376379157358,0,26.8797161702793
"vOTU0102","Low-quality","virulent",0,3190.58958522027,1055.68418112638,19.0062452009033,132.256268806623
"vOTU0824","Low-quality","virulent",0,903.854670998921,160.976377465073,115.926910516401,80.6685679949354
"vOTU0826","Low-quality","virulent",0,592.16314632814,201.551969346057,0,0
"vOTU0827","Low-quality","virulent",0,752.628804671845,403.251360857178,0,0
"vOTU0828","Low-quality","virulent",0,735.296536758568,161.448358440869,0,26.9683789405233
"vOTU0829","Low-quality","virulent",0,1027.44114360026,282.586478507659,0,0
"vOTU0830","Low-quality","virulent",0,822.555886210333,605.986807909063,0,0
"vOTU0831","Low-quality","virulent",0,1174.95352433327,606.320398217843,0,607.679515081996
"vOTU0832","Low-quality","virulent",0,3834.19227156739,1617.15192346628,0,162.077614718607
"vOTU0833","Low-quality","virulent",0,1578.30220389909,1011.09062699903,0,0
"vOTU0104","Low-quality","virulent",0,916.9337583847,79.9572665816286,0,0
"vOTU0834","Low-quality","virulent",0,958.150013816839,0,0,0
"vOTU0835","Low-quality","virulent",0,584.681814962853,0,0,0
"vOTU0836","Not-determined","virulent",0,602.081194205952,81.2304308971948,0,0
"vOTU0837","Low-quality","virulent",0,953.845780742011,244.141542690239,0,81.5628966318182
"vOTU0838","Low-quality","virulent",0,695.853458533667,244.141542690239,0,0
"vOTU0839","Low-quality","virulent",0,652.610608719214,244.276866056032,0,0
"vOTU0840","Low-quality","virulent",0,674.674608878287,81.4557923343247,0,0
"vOTU0105","Low-quality","virulent",0,1084.93956638061,0,0,0
"vOTU0841","Low-quality","virulent",0,1441.65634588094,326.547657366055,0,0
"vOTU0842","Low-quality","virulent",0,924.045114576008,1265.37200721301,0,0
"vOTU0844","Not-determined","virulent",0,13565.0501123556,2371.86714074647,58.8999176095562,81.97190013724
"vOTU0845","Low-quality","virulent",0,622.883405491035,0,0,0
"vOTU0846","Low-quality","virulent",0,427.671383435057,0,0,0
"vOTU0848","Low-quality","virulent",0,1216.27624709651,164.095162487781,0,0
"vOTU0850","Low-quality","virulent",0,523.215986078387,164.462706117051,59.2188246113427,0
"vOTU0106","Low-quality","virulent",0,2858.35446756754,26.8522795893498,0,183.901967202107
"vOTU0851","Low-quality","virulent",0,435.420752657989,0,0,0
"vOTU0852","Low-quality","virulent",0,581.103582666712,82.3697650262446,0,0
"vOTU0853","Low-quality","virulent",0,355.113753482517,82.4160408033868,0,0
"vOTU0854","Low-quality","virulent",0,536.132711982659,165.048283741638,0,0
"vOTU0855","Low-quality","virulent",0,573.088236862695,82.5396147014365,0,0
"vOTU0856","Not-determined","virulent",0,530.705346834921,0,0,0
"vOTU0857","Low-quality","virulent",0,742.758118218221,247.66525407588,0,0
"vOTU0858","Low-quality","virulent",0,648.761390460583,82.5550449306479,0,0
"vOTU0859","Low-quality","virulent",0,844.918747502105,165.265018394077,0,0
"vOTU0107","Low-quality","virulent",0,592.015765054183,135.70935583066,0,72.5405679927901
"vOTU0860","Low-quality","virulent",0,1701.686623461,331.400426111783,0,0
"vOTU0861","Low-quality","virulent",0,608.537903343175,0,0,0
"vOTU0862","Low-quality","virulent",0,910.71740368157,497.474807315559,0,69.2486729492593
"vOTU0863","Low-quality","virulent",0,831.591827562626,165.918673065268,0,0
"vOTU0864","Low-quality","virulent",0,1002.36255044223,0,0,0
"vOTU0108","Low-quality","virulent",0,980.779786454647,163.820415370879,0,0
"vOTU0865","Low-quality","virulent",0,1214.03916282188,705.686111275641,0,0
"vOTU0866","Low-quality","virulent",0,361.499444451788,0,0,0
"vOTU0867","Low-quality","virulent",0,432.190133081996,249.253753997805,0,0
"vOTU0868","Low-quality","virulent",0,1136.9104124168,166.420208766397,0,0
"vOTU0869","Low-quality","virulent",0,941.239205054847,124.980553870557,0,139.178507027217
"vOTU0870","Low-quality","virulent",0,789.752299623093,0,0,0
"vOTU0871","Not-determined","virulent",0,391.59609555064,167.051487049147,60.1509818201921,0
"vOTU0873","Low-quality","virulent",0,2035.59305290963,0,0,0
"vOTU0874","Low-quality","virulent",0,3262.03582758262,627.275603758451,0,55.8828157554992
"vOTU0109","Low-quality","virulent",0,6820.29770943508,2405.15055412901,0,1478.46554895169
"vOTU0876","Low-quality","virulent",0,702.07470277654,83.8597385467094,0,0
"vOTU0877","Low-quality","virulent",0,432.890128220376,335.758677738002,0,0
"vOTU0878","Low-quality","virulent",0,734.126426754781,168.199765343362,0,56.1923003647431
"vOTU0879","Low-quality","virulent",0,492.014898205646,0,0,0
"vOTU0880","Low-quality","virulent",0,1624.71103069792,84.1320041317183,30.2938187650299,112.427526448459
"vOTU0881","Low-quality","virulent",0,563.806356454935,252.540867825514,0,0
"vOTU0882","Low-quality","virulent",0,1685.1913776406,1010.93638860902,0,0
"vOTU0250","Low-quality","virulent",0,1179.07641300759,167.130691582968,0,0
"vOTU0883","Low-quality","virulent",0,2039.56101028538,1053.46153797715,0,0
"vOTU0884","Low-quality","virulent",0,739.859579883189,0,0,0
"vOTU0886","Low-quality","virulent",0,595.355656256126,126.584944116876,0,0
"vOTU0887","Low-quality","virulent",0,2039.31006184851,168.844716547332,0,0
"vOTU0888","Low-quality","virulent",0,525.847661004046,0,0,0
"vOTU0889","Low-quality","virulent",0,460.05739374081,84.4546884805917,0,56.4293364872034
"vOTU0890","Low-quality","virulent",0,384.712126925769,84.4708770148278,0,225.760626862996
"vOTU0891","Low-quality","virulent",0,545.217812384046,0,0,0
"vOTU0892","Low-quality","virulent",0,13487.2858176571,2240.62648068678,0,28.2471774222015
"vOTU0893","Low-quality","virulent",0,472.276209751593,253.85080780471,0,0
"vOTU0110","Low-quality","virulent",0,947.516631068115,137.61751540164,0,0
"vOTU0894","Low-quality","virulent",0,2734.58559595907,592.546149555263,0,0
"vOTU0895","Low-quality","virulent",0,1205.94371485205,253.997314039548,0,0
"vOTU0896","Low-quality","virulent",0,777.317768623595,338.858377330873,0,28.3015109532848
"vOTU0897","Low-quality","virulent",0,957.073236498169,85.0581586956509,0,0
"vOTU0899","Low-quality","virulent",0,3563.81630312855,255.27320484509,0,56.8545101915737
"vOTU0900","Low-quality","virulent",0,610.507860556785,255.569399639785,0,0
"vOTU0111","Low-quality","virulent",0,555.671816135487,55.5574008241385,0,0
"vOTU0901","Low-quality","virulent",0,608.723633948458,255.61888543286,0,0
"vOTU0902","Low-quality","virulent",0,502.391244561149,170.478591226664,0,0
"vOTU0903","Low-quality","virulent",0,946.155757109308,170.544610625363,0,0
"vOTU0904","Low-quality","virulent",0,822.891323017785,85.3217974959682,0,0
"vOTU0905","Low-quality","virulent",0,430.49408596739,0,0,1610.49677262308
"vOTU0906","Low-quality","virulent",0,491.639697935274,170.709763495556,0,0
"vOTU0907","Low-quality","virulent",0,449.71659242178,0,0,0
"vOTU0908","Low-quality","virulent",0,507.080576827498,0,0,0
"vOTU0006","Medium-quality","virulent",1,0,0,0,13106.3833143227
"vOTU0101","Low-quality","virulent",0,0,0,0,13570.5667734554
"vOTU0103","Low-quality","virulent",0,0,0,0,15170.2072941889
"vOTU0126","Low-quality","virulent",0,0,0,0,25100.9086360196
"vOTU0146","Low-quality","virulent",0,0,0,0,100478.212942563
"vOTU0169","High-quality","virulent",1,0,0,0,51893.050293719
"vOTU0018","High-quality","temperate",1,0,0,0,162796.683489272
"vOTU0207","Low-quality","virulent",0,0,0,0,8248.48461047149
"vOTU0220","Not-determined","virulent",0,0,115.649318721414,4108.7137485185,59834.5942231922
"vOTU0226","Low-quality","virulent",0,0,0,0,11202.3291627662
"vOTU0231","Low-quality","virulent",0,0,0,0,10524.2375756502
"vOTU0008","High-quality","virulent",1,0,0,0,31734.5129619206
"vOTU0267","Low-quality","virulent",0,0,0,0,6396.42902233896
"vOTU0284","Low-quality","virulent",0,0,0,0,6068.45851771656
"vOTU0312","Low-quality","virulent",0,160.061396470687,0,0,5322.63347129357
"vOTU0318","Low-quality","temperate",0,0,0,0,16736.2428213136
"vOTU0358","Low-quality","virulent",0,0,0,182.852513553302,63246.3991389703
"vOTU0426","Low-quality","virulent",0,0,0,0,10264.7003404715
"vOTU0440","Low-quality","virulent",0,0,0,0,9602.10357758252
"vOTU0441","Low-quality","temperate",0,0,0,0,4254.95055270634
"vOTU0446","Low-quality","virulent",0,0,0,0,12643.1848291406
"vOTU0030","High-quality","virulent",1,0,0,0,14872.3269880229
"vOTU0453","Low-quality","virulent",0,0,0,0,9587.77422189322
"vOTU0009","High-quality","virulent",1,0,0,0,12420.1222373811
"vOTU0516","Low-quality","virulent",0,2.76590573453725,0,0,5432.36435570917
"vOTU0518","Low-quality","virulent",0,0,0,0,6512.15779352613
"vOTU0643","Low-quality","virulent",0,0,0,0,9398.20578268409
"vOTU0664","Low-quality","virulent",0,0,0,0,5218.74151749538
"vOTU0011","High-quality","virulent",1,0,0,0,11946.7805357998
"vOTU0734","Not-determined","temperate",0,0,0,0,5255.89468452983
"vOTU0793","Low-quality","virulent",0,0,0,0,6011.64025758931
"vOTU0797","Low-quality","virulent",0,30.1510376411733,0,0,4007.58820014472
"vOTU0843","Low-quality","virulent",0,0,0,0,5087.41753534991
"vOTU0875","Low-quality","virulent",0,0,0,0,4059.21368264262
"vOTU0898","Low-quality","virulent",0,0,0,0,4476.42761350808
"vOTU0936","Low-quality","virulent",0,0,0,0,9627.0352583731
"vOTU0945","Low-quality","virulent",0,0,0,251.577388670071,100675.157350385
"vOTU0082","Medium-quality","virulent",1,0,0,0,6745.96352891341
"vOTU0085","Low-quality","virulent",0,0,0,365.312357302971,112114.357633581
