"vOTU_id","class","order","family","genus","BS_group","SA_group","IA_group","DA_group","checkv_quality","final_strategy","MQ_or_better","representative_contig_id","representative_length_bp","BS_TPM","BS_relative_TPM","SA_TPM","SA_relative_TPM","IA_TPM","IA_relative_TPM","DA_TPM","DA_relative_TPM","class_assigned","class_raw","order_assigned","order_raw","family_assigned","family_raw","genus_assigned","genus_raw"
"vOTU0428","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_431",8065,821.735809728235,0.000821735809728234,327.661343318692,0.000327661343318692,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0429","Caudoviricetes","Unclassified","Unclassified","Unclassified","Intermediate","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_432",8061,1667.46296113472,0.00166746296113471,437.098241734654,0.000437098241734654,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0430","Caudoviricetes","Unclassified","Unclassified","Unclassified","Intermediate","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_433",8059,2244.98543530544,0.00224498543530543,437.207067025987,0.000437207067025987,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0431","Caudoviricetes","Unclassified","Unclassified","Unclassified","Intermediate","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_434",8046,1110.86306721278,0.00111086306721278,273.695842008667,0.000273695842008667,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0432","Caudoviricetes","Unclassified","Unclassified","Unclassified","Intermediate","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_435",8023,1306.46344815344,0.00130646344815344,905.785340729977,0.000905785340729977,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0433","Caudoviricetes","Unclassified","Unclassified","Unclassified","Intermediate","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_436",8018,1721.78088212145,0.00172178088212145,576.768335473224,0.000576768335473224,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0434","Caudoviricetes","Unclassified","Unclassified","Unclassified","Intermediate","Rare","Rare","Rare","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_437",7993,1115.76876161281,0.00111576876161281,330.612811319787,0.000330612811319787,39.6817247341068,3.96817247341067e-05,36.8170994645499,3.68170994645499e-05,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0435","Caudoviricetes","Unclassified","Unclassified","Unclassified","Intermediate","Rare","Not detected","Not detected","Not-determined","virulent",0,"FCH3CGLCCXYL4FAA_NODE_438",7984,1066.53229480524,0.00106653229480524,193.074768840825,0.000193074768840825,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0436","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_439",7971,806.755050906941,0.00080675505090694,110.508366375368,0.000110508366375368,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0058","Caudoviricetes","Unclassified","Unclassified","Aurunvirus","Intermediate","Rare","Rare","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_44",23813,1798.66577871595,0.00179866577871595,443.889672657976,0.000443889672657976,13.3194518815165,1.33194518815165e-05,0,0,TRUE,"Caudoviricetes",FALSE,"[Order]_Aurunvirus",FALSE,"[Family]_Aurunvirus",TRUE,"Aurunvirus"
"vOTU0437","Caudoviricetes","Unclassified","Kyanoviridae","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_440",7965,549.35256538274,0.000549352565382739,110.591652123873,0.000110591652123873,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"[Order]_Kyanoviridae",TRUE,"Kyanoviridae",FALSE,""
"vOTU0438","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Rare","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_441",7953,424.072178848347,0.000424072178848346,304.585823205798,0.000304585823205797,79.762599429477,7.9762599429477e-05,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0439","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_442",7935,499.384225555126,0.000499384225555125,111.00977853242,0.00011100977853242,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0442","Caudoviricetes","Unclassified","Unclassified","Unclassified","Intermediate","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_443",7906,1615.58254761546,0.00161558254761546,167.12542178906,0.00016712542178906,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0444","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Rare","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_446",7850,630.049673131137,0.000630049673131136,280.529363121003,0.000280529363121003,0,0,37.487763441197,3.7487763441197e-05,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0445","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_447",7825,535.306044209239,0.000535306044209238,56.2851436003039,5.62851436003038e-05,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0447","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_448",7805,573.211769646232,0.000573211769646231,141.073426649816,0.000141073426649816,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0448","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Not detected","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_449",7795,562.594637426659,0.000562594637426658,0,0,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0059","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Not detected","Medium-quality","virulent",1,"FCH3CGLCCXYL4FAA_NODE_45",23265,757.375876650172,0.000757375876650171,340.75906035512,0.00034075906035512,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0449","Caudoviricetes","Unclassified","Unclassified","Unclassified","Intermediate","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_450",7789,1487.10030350357,0.00148710030350357,169.63590133714,0.00016963590133714,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0450","Caudoviricetes","Unclassified","Unclassified","Unclassified","Intermediate","Rare","Rare","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_451",7789,1478.26428200916,0.00147826428200915,282.726360223881,0.000282726360223881,40.7210371439787,4.07210371439787e-05,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0451","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Rare","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_453",7742,593.117229754894,0.000593117229754893,284.442919971895,0.000284442919971895,0,0,114.0321346639,0.0001140321346639,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0452","Caudoviricetes","Unclassified","Unclassified","Unclassified","Intermediate","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_454",7735,2425.46409966384,0.00242546409966384,227.76010928822,0.00022776010928822,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0454","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_455",7725,617.333921691351,0.000617333921691351,57.0137107136731,5.70137107136731e-05,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0456","Caudoviricetes","Unclassified","Unclassified","Unclassified","Intermediate","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_458",7662,2548.67115356837,0.00254867115356837,287.412642675412,0.000287412642675412,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"[Order]_Inhavirus",FALSE,"[Family]_Inhavirus",FALSE,""
"vOTU0457","Caudoviricetes","Unclassified","Unclassified","Unclassified","Intermediate","Intermediate","Rare","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_459",7651,2931.45812009318,0.00293145812009318,2043.56400724812,0.00204356400724812,20.7277594699071,2.07277594699071e-05,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0060","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Rare","Medium-quality","virulent",1,"FCH3CGLCCXYL4FAA_NODE_46",23180,710.098557338446,0.000710098557338445,209.005436767178,0.000209005436767178,0,0,3.17384604150679,3.17384604150679e-06,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0458","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_461",7636,475.157155330878,0.000475157155330878,634.460948581286,0.000634460948581286,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0460","Caudoviricetes","Unclassified","Unclassified","Unclassified","Intermediate","Intermediate","Not detected","Rare","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_462",7634,3276.73656438023,0.00327673656438022,1067.32795478137,0.00106732795478137,0,0,86.7340413614206,8.67340413614206e-05,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0461","Caudoviricetes","Unclassified","Unclassified","Unclassified","Intermediate","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_465",7604,1148.27928740372,0.00114827928740371,347.525952868653,0.000347525952868653,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0463","Caudoviricetes","Unclassified","Unclassified","Unclassified","Intermediate","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_466",7594,2023.78840967718,0.00202378840967717,173.991745983927,0.000173991745983927,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0464","Caudoviricetes","Unclassified","Kyanoviridae","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_467",7590,383.465989372626,0.000383465989372626,174.083517932484,0.000174083517932484,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"[Order]_Kyanoviridae",TRUE,"Kyanoviridae",FALSE,""
"vOTU0465","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_468",7583,700.211764165665,0.000700211764165664,174.244127362739,0.000174244127362739,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0466","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_469",7577,533.360966124327,0.000533360966124327,290.637015282605,0.000290637015282605,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0061","Caudoviricetes","Unclassified","Unclassified","Unclassified","Intermediate","Rare","Not detected","Not detected","Medium-quality","virulent",1,"FCH3CGLCCXYL4FAA_NODE_47",22762,1086.86832203138,0.00108686832203138,396.662691325165,0.000396662691325165,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0467","Caudoviricetes","Unclassified","Unclassified","Unclassified","Intermediate","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_470",7573,1600.92783001545,0.00160092783001544,581.580888491797,0.000581580888491797,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0468","Caudoviricetes","Unclassified","Autographiviridae","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_471",7569,871.687371723394,0.000871687371723393,116.37764726691,0.00011637764726691,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"[Order]_Autographiviridae",TRUE,"Autographiviridae",FALSE,""
"vOTU0469","Caudoviricetes","Unclassified","Unclassified","Unclassified","Intermediate","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_472",7565,1272.47865422466,0.00127247865422466,58.2195988890662,5.82195988890662e-05,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0470","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_473",7560,457.823041856032,0.000457823041856031,58.258089259283,5.8258089259283e-05,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0471","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_474",7559,504.712673396373,0.000504712673396372,116.531576796723,0.000116531576796723,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0472","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_475",7540,585.533313928307,0.000585533313928307,116.825228287486,0.000116825228287486,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0473","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Not detected","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_476",7531,447.835174226872,0.000447835174226871,0,0,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0474","Caudoviricetes","Unclassified","Unclassified","Unclassified","Intermediate","Rare","Not detected","Rare","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_477",7529,1025.20123106244,0.00102520123106244,58.4979884261711,5.84979884261711e-05,0,0,156.344330744529,0.000156344330744529,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0475","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_478",7526,961.591027411825,0.000961591027411823,292.606584780168,0.000292606584780167,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0476","Caudoviricetes","Unclassified","Unclassified","Unclassified","Intermediate","Intermediate","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_479",7521,2019.89827747569,0.00201989827747568,1054.08360370588,0.00105408360370588,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0062","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_48",22442,995.897500325443,0.000995897500325442,363.068351581773,0.000363068351581773,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0477","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_481",7513,494.715170497717,0.000494715170497716,58.6225293761343,5.86225293761343e-05,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0479","Caudoviricetes","Unclassified","Unclassified","Unclassified","Intermediate","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_483",7481,1281.50953825888,0.00128150953825888,88.3099580879522,8.83099580879522e-05,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0480","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_484",7453,680.761630461516,0.000680761630461516,236.377926383926,0.000236377926383926,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0481","Caudoviricetes","Unclassified","Kyanoviridae","Unclassified","Rare","Not detected","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_485",7450,438.185931193331,0.00043818593119333,0,0,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"[Order]_Kyanoviridae",TRUE,"Kyanoviridae",FALSE,""
"vOTU0482","Caudoviricetes","Unclassified","Unclassified","Unclassified","Intermediate","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_486",7449,1257.97359489015,0.00125797359489015,118.252492538489,0.000118252492538489,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0483","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Not detected","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_487",7445,850.546416001032,0.000850546416001031,0,0,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0484","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_488",7441,410.966055183983,0.000410966055183982,236.759208966594,0.000236759208966594,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0485","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Not detected","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_489",7398,539.620799381849,0.000539620799381849,0,0,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0063","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_49",22324,864.178692491204,0.000864178692491203,59.1871513691673,5.91871513691673e-05,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0486","Caudoviricetes","Unclassified","Unclassified","Unclassified","Intermediate","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_490",7397,1003.6170050066,0.0010036170050066,535.877077824986,0.000535877077824986,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0487","Caudoviricetes","Unclassified","Unclassified","Unclassified","Intermediate","Not detected","Not detected","Rare","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_492",7372,2188.76924638634,0.00218876924638634,0,0,0,0,69.8573200941854,6.98573200941853e-05,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0488","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_493",7372,876.307914876674,0.000876307914876673,119.487579717475,0.000119487579717475,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0489","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Rare","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_494",7367,605.956753661539,0.000605956753661538,239.137379198348,0.000239137379198348,0,0,229.687045400355,0.000229687045400354,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0490","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_495",7358,491.772865988308,0.000491772865988307,119.714909339557,0.000119714909339557,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0491","Caudoviricetes","Unclassified","Unclassified","Unclassified","Intermediate","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_496",7349,3925.62282985094,0.00392562282985094,359.584579014149,0.000359584579014148,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0492","Caudoviricetes","Unclassified","Unclassified","Unclassified","Intermediate","Not detected","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_497",7341,1453.28625997253,0.00145328625997253,0,0,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0493","Caudoviricetes","Unclassified","Unclassified","Unclassified","Intermediate","Intermediate","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_498",7339,3922.93358299163,0.00392293358299162,1080.22340034265,0.00108022340034265,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0494","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_499",7328,794.351702707479,0.000794351702707478,60.1025320375517,6.01025320375517e-05,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0015","Caudoviricetes","Unclassified","Unclassified","Unclassified","Intermediate","Rare","Not detected","Not detected","Complete","virulent",1,"FCH3CGLCCXYL4FAA_NODE_5",50867,1633.41738351578,0.00163341738351578,8.65848290671447,8.65848290671447e-06,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0495","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_500",7325,830.921193631043,0.000830921193631042,240.508503316676,0.000240508503316676,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0496","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Not detected","Not detected","Intermediate","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_501",7313,438.327631972585,0.000438327631972584,0,0,0,0,1297.7572149353,0.0012977572149353,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0497","Caudoviricetes","Unclassified","Autographiviridae","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_502",7312,633.375830478799,0.000633375830478798,180.702063830444,0.000180702063830444,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"[Order]_Autographiviridae",TRUE,"Autographiviridae",FALSE,""
"vOTU0498","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Rare","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_504",7307,589.401898599259,0.000589401898599258,301.37625458715,0.00030137625458715,0,0,10.0683936466031,1.00683936466031e-05,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0499","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Not detected","Not detected","Rare","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_506",7287,481.721458310806,0.000481721458310805,0,0,0,0,424.033301026525,0.000424033301026525,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0501","Caudoviricetes","Unclassified","Unclassified","Unclassified","Intermediate","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_507",7284,1175.77731590685,0.00117577731590684,120.931119835596,0.000120931119835596,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0502","Caudoviricetes","Unclassified","Unclassified","Unclassified","Intermediate","Not detected","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_508",7280,2262.35145063028,0.00226235145063028,0,0,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0503","Caudoviricetes","Unclassified","Autographiviridae","Unclassified","Intermediate","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_509",7264,2482.56337781008,0.00248256337781007,424.424557791699,0.000424424557791699,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"[Order]_Autographiviridae",TRUE,"Autographiviridae",FALSE,""
"vOTU0504","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_510",7259,480.870486648657,0.000480870486648656,182.021386769286,0.000182021386769286,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0505","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_511",7253,587.012231922606,0.000587012231922605,91.0860233205988,9.10860233205988e-05,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0506","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Not detected","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_513",7238,566.49260727274,0.000566492607272739,0,0,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0507","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_514",7219,753.225448362298,0.000753225448362297,427.070211600651,0.000427070211600651,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0508","Caudoviricetes","Unclassified","Unclassified","Unclassified","Abundant","Intermediate","Not detected","Not detected","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_515",7201,14513.6385592976,0.0145136385592976,2721.73267762349,0.00272173267762349,0,0,0,0,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
"vOTU0509","Caudoviricetes","Unclassified","Unclassified","Unclassified","Rare","Rare","Not detected","Rare","Low-quality","virulent",0,"FCH3CGLCCXYL4FAA_NODE_518",7172,845.90475674719,0.000845904756747189,307.049100396158,0.000307049100396158,0,0,317.995401360226,0.000317995401360226,TRUE,"Caudoviricetes",FALSE,"",FALSE,"",FALSE,""
